Date,Open,High,Low,Close,Adj Close,Volume
1977-03-17,1.500000,1.507813,1.497396,1.507813,0.529675,1545600
1977-03-18,1.502604,1.502604,1.494792,1.494792,0.525101,1608000
1977-03-21,1.494792,1.500000,1.489583,1.500000,0.526931,2006400
1977-03-22,1.492188,1.492188,1.484375,1.489583,0.523271,1257600
1977-03-23,1.489583,1.489583,1.458333,1.463542,0.514123,1795200
1977-03-24,1.463542,1.476563,1.455729,1.458333,0.512293,2097600
1977-03-25,1.455729,1.455729,1.437500,1.437500,0.504975,2160000
1977-03-28,1.432292,1.432292,1.424479,1.429688,0.502231,1780800
1977-03-29,1.429688,1.437500,1.421875,1.437500,0.504975,1411200
1977-03-30,1.437500,1.445313,1.401042,1.406250,0.493998,1929600
1977-03-31,1.406250,1.411458,1.388021,1.395833,0.490338,1872000
1977-04-01,1.401042,1.416667,1.401042,1.408854,0.494912,1708800
1977-04-04,1.408854,1.408854,1.385417,1.385417,0.486679,1017600
1977-04-05,1.385417,1.390625,1.380208,1.390625,0.488508,1363200
1977-04-06,1.390625,1.393229,1.380208,1.382813,0.485765,1488000
1977-04-07,1.382813,1.393229,1.380208,1.385417,0.486679,1680000
1977-04-11,1.385417,1.388021,1.375000,1.377604,0.483934,2380800
1977-04-12,1.382813,1.393229,1.382813,1.390625,0.488508,1420800
1977-04-13,1.390625,1.401042,1.388021,1.401042,0.492168,1881600
1977-04-14,1.411458,1.421875,1.411458,1.411458,0.495827,1809600
1977-04-15,1.411458,1.419271,1.408854,1.411458,0.495827,2016000
1977-04-18,1.411458,1.416667,1.403646,1.403646,0.493083,844800
1977-04-19,1.403646,1.406250,1.395833,1.398438,0.491253,1080000
1977-04-20,1.403646,1.421875,1.403646,1.421875,0.499487,2755200
1977-04-21,1.421875,1.432292,1.390625,1.393229,0.489423,2020800
1977-04-22,1.388021,1.388021,1.354167,1.354167,0.475702,2731200
1977-04-25,1.343750,1.343750,1.304688,1.304688,0.458320,2256000
1977-04-26,1.304688,1.315104,1.296875,1.304688,0.458320,2236800
1977-04-27,1.307292,1.338542,1.307292,1.317708,0.462894,2318400
1977-04-28,1.317708,1.338542,1.315104,1.322917,0.464724,2025600
1977-04-29,1.322917,1.325521,1.309896,1.315104,0.461979,1017600
1977-05-02,1.315104,1.317708,1.307292,1.315104,0.461979,1401600
1977-05-03,1.320313,1.341146,1.320313,1.335938,0.469298,1449600
1977-05-04,1.335938,1.372396,1.335938,1.354167,0.475702,2654400
1977-05-05,1.356771,1.382813,1.356771,1.377604,0.483934,1387200
1977-05-06,1.377604,1.380208,1.359375,1.361979,0.478445,1497600
1977-05-09,1.361979,1.361979,1.338542,1.343750,0.472042,1228800
1977-05-10,1.343750,1.354167,1.338542,1.346354,0.472957,3787200
1977-05-11,1.343750,1.343750,1.307292,1.307292,0.459235,1449600
1977-05-12,1.307292,1.322917,1.294271,1.320313,0.463809,2188800
1977-05-13,1.320313,1.354167,1.320313,1.354167,0.475702,2164800
1977-05-16,1.354167,1.359375,1.346354,1.356771,0.479197,686400
1977-05-17,1.359375,1.385417,1.359375,1.385417,0.489314,1334400
1977-05-18,1.401042,1.421875,1.401042,1.408854,0.497592,3835200
1977-05-19,1.408854,1.416667,1.406250,1.408854,0.497592,1248000
1977-05-20,1.408854,1.411458,1.393229,1.393229,0.492073,2529600
1977-05-23,1.393229,1.393229,1.364583,1.369792,0.483796,1516800
1977-05-24,1.369792,1.372396,1.359375,1.372396,0.484715,1646400
1977-05-25,1.372396,1.372396,1.348958,1.348958,0.476437,2990400
1977-05-26,1.348958,1.372396,1.343750,1.361979,0.481036,1953600
1977-05-27,1.361979,1.367188,1.351563,1.351563,0.477357,1200000
1977-05-31,1.351563,1.356771,1.346354,1.354167,0.478277,1675200
1977-06-01,1.356771,1.364583,1.356771,1.361979,0.481036,1905600
1977-06-02,1.361979,1.375000,1.359375,1.364583,0.481956,859200
1977-06-03,1.372396,1.408854,1.372396,1.403646,0.495753,2553600
1977-06-06,1.403646,1.421875,1.375000,1.377604,0.486555,1800000
1977-06-07,1.377604,1.401042,1.375000,1.401042,0.494832,1699200
1977-06-08,1.411458,1.432292,1.411458,1.421875,0.502191,2467200
1977-06-09,1.421875,1.424479,1.408854,1.424479,0.503111,1075200
1977-06-10,1.424479,1.424479,1.408854,1.421875,0.502191,2644800
1977-06-13,1.427083,1.445313,1.427083,1.434896,0.506790,5851200
1977-06-14,1.440104,1.466146,1.440104,1.466146,0.517827,2332800
1977-06-15,1.466146,1.473958,1.455729,1.455729,0.514147,1718400
1977-06-16,1.455729,1.468750,1.445313,1.468750,0.518746,3096000
1977-06-17,1.468750,1.473958,1.453125,1.468750,0.518746,1171200
1977-06-20,1.476563,1.494792,1.476563,1.489583,0.526104,1771200
1977-06-21,1.492188,1.528646,1.492188,1.515625,0.535302,2524800
1977-06-22,1.510417,1.510417,1.494792,1.497396,0.528864,4195200
1977-06-23,1.497396,1.513021,1.492188,1.507813,0.532543,1238400
1977-06-24,1.507813,1.515625,1.505208,1.505208,0.531623,801600
1977-06-27,1.505208,1.515625,1.505208,1.505208,0.531623,912000
1977-06-28,1.505208,1.510417,1.500000,1.500000,0.529784,1550400
1977-06-29,1.500000,1.500000,1.479167,1.481771,0.523345,2745600
1977-06-30,1.481771,1.492188,1.463542,1.471354,0.519666,1521600
1977-07-01,1.471354,1.471354,1.450521,1.450521,0.512308,748800
1977-07-05,1.458333,1.468750,1.458333,1.466146,0.517827,1084800
1977-07-06,1.466146,1.466146,1.450521,1.458333,0.515067,1190400
1977-07-07,1.458333,1.463542,1.450521,1.455729,0.514147,1329600
1977-07-08,1.455729,1.468750,1.455729,1.455729,0.514147,1041600
1977-07-11,1.455729,1.463542,1.432292,1.437500,0.507709,8520000
1977-07-12,1.437500,1.440104,1.427083,1.427083,0.504030,1900800
1977-07-13,1.427083,1.437500,1.421875,1.434896,0.506790,993600
1977-07-15,1.434896,1.442708,1.427083,1.442708,0.509548,2270400
1977-07-18,1.442708,1.447917,1.437500,1.440104,0.508629,1622400
1977-07-19,1.442708,1.458333,1.442708,1.458333,0.515067,2265600
1977-07-20,1.458333,1.476563,1.453125,1.476563,0.521506,1147200
1977-07-21,1.473958,1.473958,1.458333,1.463542,0.516907,3518400
1977-07-22,1.463542,1.468750,1.445313,1.458333,0.515067,1344000
1977-07-25,1.458333,1.460938,1.450521,1.450521,0.512308,734400
1977-07-26,1.450521,1.453125,1.442708,1.447917,0.511389,1392000
1977-07-27,1.447917,1.453125,1.427083,1.427083,0.504030,2366400
1977-07-28,1.427083,1.432292,1.421875,1.432292,0.505869,1233600
1977-07-29,1.432292,1.440104,1.427083,1.432292,0.505869,873600
1977-08-01,1.432292,1.442708,1.427083,1.434896,0.506790,652800
1977-08-02,1.432292,1.432292,1.427083,1.427083,0.504030,835200
1977-08-03,1.427083,1.453125,1.421875,1.453125,0.513228,1420800
1977-08-04,1.453125,1.468750,1.445313,1.455729,0.514147,1228800
1977-08-05,1.455729,1.460938,1.450521,1.455729,0.514147,816000
1977-08-08,1.455729,1.455729,1.440104,1.442708,0.509548,657600
1977-08-09,1.442708,1.458333,1.440104,1.442708,0.509548,792000
1977-08-10,1.442708,1.466146,1.442708,1.466146,0.517827,878400
1977-08-11,1.466146,1.479167,1.458333,1.458333,0.515067,3907200
1977-08-12,1.458333,1.484375,1.458333,1.473958,0.520586,1132800
1977-08-15,1.468750,1.468750,1.458333,1.458333,0.517628,2760000
1977-08-16,1.458333,1.466146,1.453125,1.466146,0.520401,1992000
1977-08-17,1.466146,1.494792,1.463542,1.486979,0.527795,1022400
1977-08-18,1.486979,1.518229,1.486979,1.507813,0.535190,2006400
1977-08-19,1.507813,1.541667,1.507813,1.536458,0.545358,2755200
1977-08-22,1.544271,1.570313,1.544271,1.552083,0.550904,2769600
1977-08-23,1.552083,1.562500,1.528646,1.528646,0.542585,2539200
1977-08-24,1.528646,1.541667,1.526042,1.531250,0.543509,3816000
1977-08-25,1.531250,1.531250,1.513021,1.513021,0.537039,1934400
1977-08-26,1.513021,1.513021,1.492188,1.502604,0.533342,1243200
1977-08-29,1.513021,1.526042,1.513021,1.526042,0.541661,3004800
1977-08-30,1.526042,1.528646,1.497396,1.497396,0.531493,2040000
1977-08-31,1.497396,1.505208,1.484375,1.505208,0.534266,1334400
1977-09-01,1.507813,1.526042,1.507813,1.513021,0.537039,1252800
1977-09-02,1.513021,1.531250,1.505208,1.523438,0.540737,921600
1977-09-06,1.523438,1.536458,1.515625,1.523438,0.540737,475200
1977-09-07,1.523438,1.536458,1.523438,1.536458,0.545358,460800
1977-09-08,1.536458,1.536458,1.510417,1.510417,0.536115,1440000
1977-09-09,1.502604,1.502604,1.497396,1.497396,0.531493,840000
1977-09-12,1.497396,1.500000,1.489583,1.492188,0.529645,753600
1977-09-13,1.492188,1.497396,1.481771,1.494792,0.530569,878400
1977-09-14,1.497396,1.502604,1.497396,1.500000,0.532417,609600
1977-09-15,1.505208,1.520833,1.505208,1.510417,0.536115,1224000
1977-09-16,1.510417,1.515625,1.505208,1.510417,0.536115,1401600
1977-09-19,1.510417,1.510417,1.502604,1.505208,0.534266,1435200
1977-09-20,1.505208,1.520833,1.502604,1.520833,0.539812,1425600
1977-09-21,1.520833,1.536458,1.502604,1.502604,0.533342,2126400
1977-09-22,1.502604,1.510417,1.500000,1.502604,0.533342,1593600
1977-09-23,1.502604,1.523438,1.500000,1.502604,0.533342,2294400
1977-09-26,1.502604,1.523438,1.502604,1.523438,0.540737,806400
1977-09-27,1.523438,1.528646,1.513021,1.513021,0.537039,1008000
1977-09-28,1.513021,1.533854,1.505208,1.520833,0.539812,1195200
1977-09-29,1.523438,1.536458,1.523438,1.533854,0.544434,1958400
1977-09-30,1.533854,1.541667,1.526042,1.531250,0.543509,1243200
1977-10-03,1.531250,1.539063,1.526042,1.539063,0.546283,979200
1977-10-04,1.539063,1.549479,1.539063,1.541667,0.547207,1704000
1977-10-05,1.539063,1.539063,1.518229,1.520833,0.539812,3172800
1977-10-06,1.520833,1.526042,1.513021,1.520833,0.539812,1060800
1977-10-07,1.520833,1.526042,1.513021,1.515625,0.537963,1339200
1977-10-10,1.515625,1.515625,1.505208,1.507813,0.535190,571200
1977-10-11,1.507813,1.507813,1.492188,1.494792,0.530569,2179200
1977-10-12,1.492188,1.492188,1.479167,1.492188,0.529645,1248000
1977-10-13,1.492188,1.494792,1.481771,1.489583,0.528720,1464000
1977-10-14,1.489583,1.505208,1.486979,1.502604,0.533342,1017600
1977-10-17,1.502604,1.510417,1.500000,1.510417,0.536115,1204800
1977-10-18,1.513021,1.523438,1.513021,1.515625,0.537963,1752000
1977-10-19,1.513021,1.513021,1.468750,1.479167,0.525023,3979200
1977-10-20,1.479167,1.484375,1.463542,1.473958,0.523174,2841600
1977-10-21,1.473958,1.479167,1.468750,1.479167,0.525023,859200
1977-10-24,1.479167,1.484375,1.473958,1.476563,0.524099,1588800
1977-10-25,1.471354,1.471354,1.447917,1.458333,0.517628,2937600
1977-10-26,1.458333,1.500000,1.450521,1.500000,0.532417,2198400
1977-10-27,1.505208,1.526042,1.505208,1.526042,0.541661,2544000
1977-10-28,1.526042,1.544271,1.518229,1.536458,0.545358,3600000
1977-10-31,1.536458,1.544271,1.526042,1.528646,0.542585,2721600
1977-11-01,1.518229,1.518229,1.507813,1.507813,0.535190,1382400
1977-11-02,1.507813,1.513021,1.479167,1.479167,0.525023,2496000
1977-11-03,1.476563,1.476563,1.447917,1.455729,0.516703,3134400
1977-11-04,1.455729,1.466146,1.450521,1.463542,0.519477,2894400
1977-11-07,1.463542,1.494792,1.458333,1.492188,0.529645,1555200
1977-11-08,1.492188,1.492188,1.468750,1.484375,0.526872,1387200
1977-11-09,1.484375,1.494792,1.476563,1.494792,0.530569,1382400
1977-11-10,1.505208,1.557292,1.505208,1.541667,0.547207,1800000
1977-11-11,1.541667,1.554688,1.536458,1.539063,0.546283,1344000
1977-11-14,1.539063,1.539063,1.518229,1.531250,0.546097,3110400
1977-11-15,1.531250,1.549479,1.528646,1.544271,0.550741,3547200
1977-11-16,1.544271,1.546875,1.531250,1.536458,0.547954,1060800
1977-11-17,1.536458,1.539063,1.520833,1.520833,0.542382,1435200
1977-11-18,1.520833,1.528646,1.510417,1.513021,0.539596,1348800
1977-11-21,1.513021,1.518229,1.507813,1.518229,0.541453,763200
1977-11-22,1.523438,1.539063,1.523438,1.536458,0.547954,2380800
1977-11-23,1.536458,1.544271,1.533854,1.541667,0.549812,2078400
1977-11-25,1.541667,1.546875,1.536458,1.541667,0.549812,820800
1977-11-28,1.541667,1.544271,1.531250,1.541667,0.549812,1699200
1977-11-29,1.539063,1.539063,1.507813,1.513021,0.539596,1382400
1977-11-30,1.515625,1.541667,1.515625,1.541667,0.549812,1080000
1977-12-01,1.544271,1.583333,1.544271,1.565104,0.558170,2683200
1977-12-02,1.565104,1.572917,1.559896,1.562500,0.557242,1713600
1977-12-05,1.562500,1.567708,1.544271,1.544271,0.550741,964800
1977-12-06,1.536458,1.536458,1.513021,1.515625,0.540525,1468800
1977-12-07,1.515625,1.526042,1.505208,1.520833,0.542382,2376000
1977-12-08,1.520833,1.528646,1.513021,1.513021,0.539596,734400
1977-12-09,1.513021,1.531250,1.502604,1.520833,0.542382,1804800
1977-12-12,1.520833,1.526042,1.515625,1.515625,0.540525,1372800
1977-12-13,1.515625,1.536458,1.513021,1.528646,0.545168,1104000
1977-12-14,1.528646,1.546875,1.520833,1.541667,0.549812,1459200
1977-12-15,1.541667,1.557292,1.531250,1.536458,0.547954,1084800
1977-12-16,1.536458,1.546875,1.531250,1.533854,0.547026,1310400
1977-12-19,1.533854,1.546875,1.515625,1.520833,0.542382,2419200
1977-12-20,1.520833,1.523438,1.513021,1.518229,0.541453,1492800
1977-12-21,1.520833,1.539063,1.520833,1.531250,0.546097,1857600
1977-12-22,1.536458,1.578125,1.536458,1.557292,0.555384,2712000
1977-12-23,1.562500,1.583333,1.562500,1.578125,0.562814,1416000
1977-12-27,1.578125,1.593750,1.570313,1.591146,0.567458,1056000
1977-12-28,1.591146,1.593750,1.578125,1.593750,0.568387,1300800
1977-12-29,1.593750,1.604167,1.585938,1.598958,0.570244,1051200
1977-12-30,1.598958,1.606771,1.593750,1.598958,0.570244,1670400
1978-01-03,1.596354,1.596354,1.557292,1.562500,0.557242,1483200
1978-01-04,1.562500,1.572917,1.546875,1.567708,0.559099,2755200
1978-01-05,1.567708,1.578125,1.523438,1.523438,0.543311,2572800
1978-01-06,1.523438,1.528646,1.484375,1.497396,0.534024,2539200
1978-01-09,1.494792,1.494792,1.471354,1.479167,0.527523,2328000
1978-01-10,1.479167,1.486979,1.447917,1.447917,0.516377,1934400
1978-01-11,1.447917,1.463542,1.432292,1.434896,0.511734,2400000
1978-01-12,1.437500,1.463542,1.437500,1.453125,0.518235,1684800
1978-01-13,1.453125,1.471354,1.450521,1.453125,0.518235,1425600
1978-01-16,1.453125,1.460938,1.445313,1.445313,0.515449,672000
1978-01-17,1.450521,1.463542,1.450521,1.463542,0.521950,1560000
1978-01-18,1.468750,1.489583,1.468750,1.489583,0.531237,1497600
1978-01-19,1.489583,1.492188,1.473958,1.473958,0.525665,1224000
1978-01-20,1.473958,1.476563,1.455729,1.460938,0.521021,676800
1978-01-23,1.460938,1.476563,1.458333,1.458333,0.520092,1300800
1978-01-24,1.458333,1.484375,1.453125,1.473958,0.525665,1171200
1978-01-25,1.473958,1.476563,1.466146,1.473958,0.525665,1531200
1978-01-26,1.473958,1.473958,1.453125,1.453125,0.518235,1147200
1978-01-27,1.453125,1.458333,1.447917,1.450521,0.517306,1521600
1978-01-30,1.450521,1.466146,1.450521,1.460938,0.521021,1012800
1978-01-31,1.460938,1.471354,1.447917,1.453125,0.518235,2160000
1978-02-01,1.453125,1.466146,1.442708,1.463542,0.521950,1238400
1978-02-02,1.463542,1.473958,1.463542,1.466146,0.522878,681600
1978-02-03,1.466146,1.471354,1.466146,1.468750,0.523807,518400
1978-02-06,1.463542,1.463542,1.460938,1.463542,0.521950,446400
1978-02-07,1.463542,1.468750,1.463542,1.468750,0.523807,580800
1978-02-08,1.468750,1.486979,1.466146,1.481771,0.528451,1051200
1978-02-09,1.481771,1.481771,1.468750,1.468750,0.523807,388800
1978-02-10,1.466146,1.466146,1.458333,1.463542,0.525115,552000
1978-02-13,1.463542,1.463542,1.458333,1.460938,0.524181,355200
1978-02-14,1.460938,1.460938,1.455729,1.455729,0.522312,912000
1978-02-15,1.453125,1.453125,1.440104,1.445313,0.518575,1910400
1978-02-16,1.437500,1.437500,1.416667,1.419271,0.509232,1166400
1978-02-17,1.419271,1.419271,1.388021,1.390625,0.498953,1233600
1978-02-21,1.390625,1.393229,1.385417,1.388021,0.498018,945600
1978-02-22,1.388021,1.393229,1.375000,1.375000,0.493347,1411200
1978-02-23,1.375000,1.382813,1.364583,1.382813,0.496150,1315200
1978-02-24,1.388021,1.427083,1.388021,1.419271,0.509232,1886400
1978-02-27,1.419271,1.429688,1.408854,1.411458,0.506428,1473600
1978-02-28,1.403646,1.403646,1.393229,1.395833,0.500822,1324800
1978-03-01,1.395833,1.401042,1.388021,1.393229,0.499887,2376000
1978-03-02,1.398438,1.408854,1.398438,1.406250,0.504559,1430400
1978-03-03,1.406250,1.411458,1.403646,1.411458,0.506428,724800
1978-03-06,1.411458,1.414063,1.406250,1.414063,0.507362,806400
1978-03-07,1.414063,1.427083,1.406250,1.419271,0.509232,1737600
1978-03-08,1.419271,1.427083,1.414063,1.427083,0.512034,1185600
1978-03-09,1.427083,1.437500,1.427083,1.434896,0.514837,1900800
1978-03-10,1.437500,1.455729,1.437500,1.453125,0.521378,2457600
1978-03-13,1.453125,1.473958,1.453125,1.458333,0.523246,1281600
1978-03-14,1.458333,1.458333,1.442708,1.442708,0.517640,1689600
1978-03-15,1.442708,1.442708,1.424479,1.432292,0.513903,1670400
1978-03-16,1.432292,1.442708,1.421875,1.442708,0.517640,758400
1978-03-17,1.442708,1.458333,1.437500,1.455729,0.522312,1204800
1978-03-20,1.455729,1.463542,1.442708,1.453125,0.521378,1440000
1978-03-21,1.450521,1.450521,1.429688,1.432292,0.513903,1204800
1978-03-22,1.432292,1.432292,1.421875,1.421875,0.510166,1128000
1978-03-23,1.421875,1.427083,1.416667,1.421875,0.510166,1555200
1978-03-27,1.419271,1.419271,1.411458,1.414063,0.507362,820800
1978-03-28,1.414063,1.429688,1.411458,1.429688,0.512969,3000000
1978-03-29,1.429688,1.440104,1.429688,1.432292,0.513903,969600
1978-03-30,1.432292,1.434896,1.424479,1.427083,0.512034,931200
1978-03-31,1.421875,1.421875,1.411458,1.416667,0.508297,1982400
1978-04-03,1.411458,1.411458,1.398438,1.401042,0.502690,1281600
1978-04-04,1.401042,1.408854,1.398438,1.406250,0.504559,1632000
1978-04-05,1.406250,1.416667,1.406250,1.416667,0.508297,1171200
1978-04-06,1.419271,1.432292,1.419271,1.419271,0.509232,1003200
1978-04-07,1.419271,1.421875,1.408854,1.408854,0.505494,1233600
1978-04-10,1.408854,1.411458,1.393229,1.395833,0.500822,1968000
1978-04-11,1.395833,1.395833,1.388021,1.390625,0.498953,1036800
1978-04-12,1.390625,1.390625,1.369792,1.372396,0.492412,2620800
1978-04-13,1.372396,1.390625,1.367188,1.390625,0.498953,1761600
1978-04-14,1.401042,1.424479,1.401042,1.416667,0.508297,2428800
1978-04-17,1.432292,1.453125,1.432292,1.432292,0.513903,3667200
1978-04-18,1.432292,1.440104,1.424479,1.427083,0.512034,2044800
1978-04-19,1.427083,1.440104,1.416667,1.437500,0.515772,2611200
1978-04-20,1.447917,1.463542,1.447917,1.455729,0.522312,3921600
1978-04-21,1.455729,1.466146,1.447917,1.455729,0.522312,2102400
1978-04-24,1.455729,1.468750,1.450521,1.463542,0.525115,3177600
1978-04-25,1.494792,1.523438,1.494792,1.515625,0.543803,6422400
1978-04-26,1.515625,1.557292,1.515625,1.549479,0.555949,3787200
1978-04-27,1.549479,1.552083,1.531250,1.544271,0.554081,3158400
1978-04-28,1.544271,1.593750,1.541667,1.593750,0.571834,6513600
1978-05-01,1.593750,1.598958,1.578125,1.598958,0.573702,4694400
1978-05-02,1.591146,1.591146,1.567708,1.578125,0.566228,3134400
1978-05-03,1.578125,1.578125,1.557292,1.557292,0.558753,1944000
1978-05-04,1.552083,1.552083,1.520833,1.541667,0.553147,3931200
1978-05-05,1.546875,1.565104,1.546875,1.554688,0.557818,3316800
1978-05-08,1.554688,1.565104,1.554688,1.557292,0.558753,2059200
1978-05-09,1.557292,1.565104,1.552083,1.554688,0.557818,3580800
1978-05-10,1.554688,1.567708,1.552083,1.562500,0.560621,1440000
1978-05-11,1.562500,1.565104,1.554688,1.562500,0.560621,2107200
1978-05-12,1.570313,1.598958,1.570313,1.598958,0.573702,3715200
1978-05-15,1.598958,1.627604,1.588542,1.627604,0.587232,3072000
1978-05-16,1.635417,1.661458,1.635417,1.656250,0.597568,2476800
1978-05-17,1.656250,1.656250,1.640625,1.643229,0.592869,1819200
1978-05-18,1.635417,1.635417,1.606771,1.606771,0.579715,1339200
1978-05-19,1.598958,1.598958,1.557292,1.570313,0.566562,1953600
1978-05-22,1.570313,1.622396,1.562500,1.622396,0.585353,2131200
1978-05-23,1.622396,1.632813,1.611979,1.614583,0.582534,1660800
1978-05-24,1.609375,1.609375,1.583333,1.593750,0.575018,2184000
1978-05-25,1.593750,1.614583,1.591146,1.596354,0.575957,1344000
1978-05-26,1.593750,1.593750,1.575521,1.591146,0.574078,1420800
1978-05-30,1.591146,1.609375,1.588542,1.609375,0.580655,1286400
1978-05-31,1.609375,1.619792,1.598958,1.601563,0.577837,1598400
1978-06-01,1.609375,1.632813,1.609375,1.630208,0.588172,2596800
1978-06-02,1.645833,1.674479,1.645833,1.666667,0.601326,5832000
1978-06-05,1.666667,1.708333,1.666667,1.708333,0.616359,3004800
1978-06-06,1.708333,1.731771,1.705729,1.705729,0.615419,4435200
1978-06-07,1.705729,1.713542,1.697917,1.705729,0.615419,2673600
1978-06-08,1.705729,1.723958,1.703125,1.710938,0.617299,1766400
1978-06-09,1.710938,1.716146,1.697917,1.703125,0.614480,1243200
1978-06-12,1.703125,1.710938,1.697917,1.700521,0.613540,3110400
1978-06-13,1.700521,1.708333,1.682292,1.708333,0.616359,2332800
1978-06-14,1.713542,1.736979,1.713542,1.736979,0.626694,8961600
1978-06-15,1.736979,1.736979,1.713542,1.716146,0.619178,1502400
1978-06-16,1.716146,1.721354,1.700521,1.703125,0.614480,1488000
1978-06-19,1.703125,1.705729,1.697917,1.703125,0.614480,859200
1978-06-20,1.703125,1.718750,1.687500,1.692708,0.610721,1852800
1978-06-21,1.692708,1.697917,1.684896,1.684896,0.607903,1454400
1978-06-22,1.690104,1.703125,1.690104,1.703125,0.614480,912000
1978-06-23,1.705729,1.718750,1.705729,1.708333,0.616359,825600
1978-06-26,1.703125,1.703125,1.692708,1.692708,0.610721,1291200
1978-06-27,1.687500,1.687500,1.674479,1.682292,0.606963,3595200
1978-06-28,1.682292,1.690104,1.682292,1.690104,0.609782,1224000
1978-06-29,1.690104,1.697917,1.684896,1.690104,0.609782,2448000
1978-06-30,1.690104,1.703125,1.690104,1.695313,0.611661,3484800
1978-07-03,1.697917,1.705729,1.697917,1.697917,0.612601,1152000
1978-07-05,1.697917,1.708333,1.677083,1.679688,0.606024,1396800
1978-07-06,1.679688,1.682292,1.666667,1.669271,0.602265,1776000
1978-07-07,1.677083,1.692708,1.677083,1.692708,0.610721,792000
1978-07-10,1.703125,1.747396,1.703125,1.747396,0.630452,2808000
1978-07-11,1.747396,1.750000,1.716146,1.721354,0.621057,2918400
1978-07-12,1.721354,1.721354,1.697917,1.697917,0.612601,945600
1978-07-13,1.697917,1.703125,1.684896,1.695313,0.611661,571200
1978-07-14,1.697917,1.723958,1.697917,1.716146,0.619178,3076800
1978-07-17,1.718750,1.736979,1.718750,1.726563,0.622936,1483200
1978-07-18,1.723958,1.723958,1.700521,1.705729,0.615419,465600
1978-07-19,1.705729,1.731771,1.700521,1.729167,0.623876,1857600
1978-07-20,1.729167,1.744792,1.721354,1.739583,0.627634,3835200
1978-07-21,1.734375,1.734375,1.713542,1.726563,0.622936,1358400
1978-07-24,1.723958,1.723958,1.713542,1.721354,0.621057,3427200
1978-07-25,1.721354,1.723958,1.705729,1.723958,0.621996,849600
1978-07-26,1.723958,1.744792,1.716146,1.716146,0.619178,2457600
1978-07-27,1.716146,1.723958,1.710938,1.721354,0.621057,1310400
1978-07-28,1.726563,1.752604,1.726563,1.744792,0.629513,2918400
1978-07-31,1.744792,1.768229,1.742188,1.768229,0.637969,2654400
1978-08-01,1.768229,1.768229,1.755208,1.765625,0.637030,1795200
1978-08-02,1.765625,1.791667,1.757813,1.791667,0.646425,4766400
1978-08-03,1.791667,1.799479,1.763021,1.765625,0.637030,2457600
1978-08-04,1.765625,1.783854,1.763021,1.770833,0.638908,1675200
1978-08-07,1.781250,1.791667,1.781250,1.783854,0.643607,1022400
1978-08-08,1.783854,1.789063,1.781250,1.789063,0.645486,662400
1978-08-09,1.802083,1.843750,1.802083,1.809896,0.653002,5361600
1978-08-10,1.809896,1.828125,1.804688,1.817708,0.655821,1449600
1978-08-11,1.817708,1.822917,1.802083,1.815104,0.654881,1699200
1978-08-14,1.815104,1.815104,1.786458,1.789063,0.648650,1003200
1978-08-15,1.789063,1.791667,1.778646,1.789063,0.648650,1248000
1978-08-16,1.794271,1.809896,1.794271,1.804688,0.654315,1176000
1978-08-17,1.807292,1.830729,1.807292,1.809896,0.656203,2515200
1978-08-18,1.809896,1.812500,1.789063,1.794271,0.650538,508800
1978-08-21,1.794271,1.794271,1.755208,1.760417,0.638264,1267200
1978-08-22,1.760417,1.770833,1.744792,1.770833,0.642040,1704000
1978-08-23,1.786458,1.799479,1.786458,1.796875,0.651482,3201600
1978-08-24,1.796875,1.802083,1.776042,1.799479,0.652426,1852800
1978-08-25,1.799479,1.809896,1.796875,1.802083,0.653371,1708800
1978-08-28,1.802083,1.807292,1.783854,1.783854,0.646762,384000
1978-08-29,1.783854,1.802083,1.781250,1.786458,0.647705,984000
1978-08-30,1.786458,1.799479,1.776042,1.786458,0.647705,998400
1978-08-31,1.786458,1.789063,1.760417,1.760417,0.638264,792000
1978-09-01,1.763021,1.776042,1.763021,1.770833,0.642040,1392000
1978-09-05,1.770833,1.776042,1.731771,1.770833,0.642040,1329600
1978-09-06,1.770833,1.809896,1.770833,1.809896,0.656203,1795200
1978-09-07,1.804688,1.804688,1.789063,1.789063,0.648650,811200
1978-09-08,1.796875,1.838542,1.796875,1.838542,0.666589,1334400
1978-09-11,1.838542,1.854167,1.833333,1.848958,0.670366,926400
1978-09-12,1.848958,1.848958,1.820313,1.838542,0.666589,1992000
1978-09-13,1.838542,1.841146,1.809896,1.815104,0.658091,1036800
1978-09-14,1.815104,1.815104,1.791667,1.791667,0.649594,950400
1978-09-15,1.781250,1.781250,1.760417,1.770833,0.642040,2433600
1978-09-18,1.770833,1.781250,1.763021,1.765625,0.640152,2049600
1978-09-19,1.765625,1.768229,1.744792,1.747396,0.633543,1291200
1978-09-20,1.747396,1.757813,1.729167,1.734375,0.628822,2726400
1978-09-21,1.734375,1.744792,1.705729,1.721354,0.624101,1363200
1978-09-22,1.721354,1.729167,1.710938,1.729167,0.626934,710400
1978-09-25,1.729167,1.729167,1.718750,1.723958,0.625045,268800
1978-09-26,1.723958,1.739583,1.713542,1.723958,0.625045,2126400
1978-09-27,1.723958,1.734375,1.713542,1.713542,0.621269,1344000
1978-09-28,1.713542,1.721354,1.705729,1.721354,0.624101,2256000
1978-09-29,1.721354,1.744792,1.713542,1.731771,0.627878,1708800
1978-10-02,1.731771,1.734375,1.721354,1.734375,0.628822,1406400
