Date,AAPL,AMZN,BRK-B,FB,GOOG,JNJ,JPM,MSFT,NVDA,V
1981-02-25,0.061239703198223694,NA,NA,NA,NA,0.011242851267064369,0.017522401109527852,NA,NA,NA
1981-02-26,0.014741372969064415,NA,NA,NA,NA,0.02696257449638384,0.007416656731677573,NA,NA,NA
1981-02-27,0.033582727928596956,NA,NA,NA,NA,-0.0036343978421844447,-0.004938410036427143,NA,NA,NA
1981-03-02,0.004705573561321952,NA,NA,NA,NA,-0.004865878213806352,-0.004962784687185806,NA,NA,NA
1981-03-03,-0.014183673493249227,NA,NA,NA,NA,-0.014742279418923143,-0.004987536809546,NA,NA,NA
1981-03-04,-0.009577409988223984,NA,NA,NA,NA,0.011076799587702024,0.0074720748014813765,NA,NA,NA
1981-03-05,-0.004818995093406997,NA,NA,NA,NA,0.001223163598890853,0,NA,NA,NA
1981-03-06,-0.0097082229150387,NA,NA,NA,NA,-0.001223163598890853,-0.002484537991935376,NA,NA,NA
1981-03-09,-0.0812577839511599,NA,NA,NA,NA,0,-0.007490596990069376,NA,NA,NA
1981-03-10,-0.0487968012127622,NA,NA,NA,NA,-0.001224661560519369,0.017391791713682325,NA,NA,NA
1981-03-11,-0.03966283942935567,NA,NA,NA,NA,-0.00245383171342195,-0.002466156534600472,NA,NA,NA
1981-03-12,0.03966283942935567,NA,NA,NA,NA,0.0194650233230792,0.002466156534600472,NA,NA,NA
1981-03-13,-0.011172629434438086,NA,NA,NA,NA,0,0.014670174252075174,NA,NA,NA
1981-03-16,0.03857967569648624,NA,NA,NA,NA,0.00480785578498244,0.014458068124363788,NA,NA,NA
1981-03-17,0.04749918838043543,NA,NA,NA,NA,-0.00480785578498244,0.009523871715115373,NA,NA,NA
1981-03-18,0.06001424313171366,NA,NA,NA,NA,-0.0012054686399198822,0.018779875606076857,NA,NA,NA
1981-03-19,-0.00975557795149351,NA,NA,NA,NA,-0.00847968287766454,0.0023228164401492,NA,NA,NA
1981-03-20,0.00975557795149351,NA,NA,NA,NA,0.009685151517584423,-0.006984824851328675,NA,NA,NA
1981-03-23,0.03810594368294673,NA,NA,NA,NA,0.0036081724238078428,-0.014117867194897382,NA,NA,NA
1981-03-24,-0.004683534803302969,NA,NA,NA,NA,-0.013293323941392265,0.0023667987603914753,NA,NA,NA
1981-03-25,-0.018965199772638996,NA,NA,NA,NA,0.014493007302566863,0.0023613376067967984,NA,NA,NA
1981-03-26,-0.01932310171727991,NA,NA,NA,NA,-0.01206302778909285,-0.004728136367188274,NA,NA,NA
1981-03-27,-0.03474078514868362,NA,NA,NA,NA,-0.0036471871635136432,-0.011919144710871077,NA,NA,NA
1981-03-30,0,NA,NA,NA,NA,-0.0036610072826229745,0.011919144710871077,NA,NA,NA
1981-03-31,-0.010151724999162504,NA,NA,NA,NA,0.014563366450247028,0.007083784132898341,NA,NA,NA
1981-04-01,-0.010255840373592395,NA,NA,NA,NA,-0.010902359167624054,0.016336466378517933,NA,NA,NA
1981-04-02,0.08400325773932948,NA,NA,NA,NA,0,-0.01398622789023296,NA,NA,NA
1981-04-03,0.004727820710705988,NA,NA,NA,NA,0,-0.00470588625399504,NA,NA,NA
1981-04-06,-0.01905550992015126,NA,NA,NA,NA,-0.0012186910502927084,-0.004728136367188274,NA,NA,NA
1981-04-07,-0.00966132539817055,NA,NA,NA,NA,0.0012186910502927084,0.004728136367188274,NA,NA,NA
1981-04-08,0.04740771606308769,NA,NA,NA,NA,0.022878704431219088,0.002355647765710067,NA,NA,NA
1981-04-09,0.018347931936321782,NA,NA,NA,NA,0.009478593011136183,0.011696091473178516,NA,NA,NA
1981-04-10,0.013543348467545346,NA,NA,NA,NA,0.010557508428394757,0.004640374905339417,NA,NA,NA
1981-04-13,0,NA,NA,NA,NA,-0.0011674676024491237,-0.009302383316518892,NA,NA,NA
1981-04-14,0,NA,NA,NA,NA,0,0.004662008411179475,NA,NA,NA
1981-04-15,-0.05058216114863301,NA,NA,NA,NA,0.02651459044074611,0.006952574709906845,NA,NA,NA
1981-04-16,-0.058273810759742695,NA,NA,NA,NA,0.014681159962569579,0.011481108629138426,NA,NA,NA
1981-04-20,0.029556975441420885,NA,NA,NA,NA,0.004473994040020579,0.004555812052672525,NA,NA,NA
1981-04-21,0.06575564799940947,NA,NA,NA,NA,-0.022574179181385934,0.002270207532683255,NA,NA,NA
1981-04-22,0.03571579615874487,NA,NA,NA,NA,-0.023095565261950335,-0.002270207532683255,NA,NA,NA
1981-04-23,0.025973874164433308,NA,NA,NA,NA,0.013921336451335864,0.002270207532683255,NA,NA,NA
1981-04-24,-0.0085832155439034,NA,NA,NA,NA,0.006888659982836942,0.01574828043752685,NA,NA,NA
1981-04-27,-0.008657525410738831,NA,NA,NA,NA,0.0045659257406150955,-0.004474276070769445,NA,NA,NA
1981-04-28,-0.017543206456140048,NA,NA,NA,NA,-0.006857170729250961,0.013363214954513314,NA,NA,NA
1981-04-29,-0.013362374444850555,NA,NA,NA,NA,-0.01851875144553694,-0.017857600179245203,NA,NA,NA
1981-04-30,0.017777113210473594,NA,NA,NA,NA,-0.003511053212073234,-0.01818230123047515,NA,NA,NA
1981-05-01,0,NA,NA,NA,NA,0.011655292780964666,-0.013857020835951417,NA,NA,NA
1981-05-04,-0.004414738765623039,NA,NA,NA,NA,-0.005810665755370259,-0.007001251632395622,NA,NA,NA
1981-05-05,-0.004434315140508627,NA,NA,NA,NA,-0.01526739639114627,-0.011778623973681235,NA,NA,NA
1981-05-06,-0.027026926757287573,NA,NA,NA,NA,-0.0035568408735031642,-0.0191393204291197,NA,NA,NA
1981-05-07,0.01360476744604222,NA,NA,NA,NA,-0.002377970385953554,0.0048192814192269395,NA,NA,NA
1981-05-08,0.008968093406350075,NA,NA,NA,NA,0.007117467768863905,0.011947496954828996,NA,NA,NA
1981-05-11,-0.022572860852392296,NA,NA,NA,NA,-0.016686764938872667,-0.0023780558287880282,NA,NA,NA
1981-05-12,0,NA,NA,NA,NA,0.020226817792381113,-0.014388722545267907,NA,NA,NA
1981-05-13,-0.004576366747220284,NA,NA,NA,NA,-0.002358793368483103,0.012004869205675117,NA,NA,NA
1981-05-14,-0.013856117061585849,NA,NA,NA,NA,0.0070588533711193335,0.007134451223444582,NA,NA,NA
1981-05-15,0.02298800279420643,NA,NA,NA,NA,0.013969960481069243,-0.004750597883851793,NA,NA,NA
1981-05-18,0.018017341866991998,NA,NA,NA,NA,-0.0011566641393815358,0.016529221857533027,NA,NA,NA
1981-05-19,-0.018017341866991998,NA,NA,NA,NA,0.01036300696679393,0.03904057369882219,NA,NA,NA
1981-05-20,0.03132046167801894,NA,NA,NA,NA,0.020408867188152047,-0.009049826674708772,NA,NA,NA
1981-05-21,0.05569295167080446,NA,NA,NA,NA,-0.016978552022610116,-0.002275250097231396,NA,NA,NA
1981-05-22,0.044811070774959605,NA,NA,NA,NA,0,0.03359769094993981,NA,NA,NA
1981-05-26,-0.003991764249715812,NA,NA,NA,NA,0.03367321510658783,0.004395607299608972,NA,NA,NA
1981-05-27,0.05448476418906045,NA,NA,NA,NA,0.003305999355599387,-0.004395607299608972,NA,NA,NA
1981-05-28,0,NA,NA,NA,NA,-0.003305999355599387,0.006586245687375314,NA,NA,NA
1981-05-29,0.0037804923074764574,NA,NA,NA,NA,0.013158084577511109,0.0065431507343061135,NA,NA,NA
1981-06-01,0,NA,NA,NA,NA,0.003262854103850077,0.008658053635168805,NA,NA,NA
1981-06-02,-0.05029759884722873,NA,NA,NA,NA,-0.02975446955082639,0.002152793044083001,NA,NA,NA
1981-06-03,0,NA,NA,NA,NA,-0.006734032181344052,-0.015168265338505904,NA,NA,NA
1981-06-04,0.01964575224683429,NA,NA,NA,NA,-0.0067796869853787856,-0.00877197776242733,NA,NA,NA
1981-06-05,-0.01568560399519625,NA,NA,NA,NA,0.0033958059502672278,0.006586245687375314,NA,NA,NA
1981-06-08,-0.03621891211140538,NA,NA,NA,NA,0.01680690136725227,0,NA,NA,NA
1981-06-09,0.02028334389709152,NA,NA,NA,NA,-0.010050120365309168,-0.01766048525660313,NA,NA,NA
1981-06-10,0.011975419962675815,NA,NA,NA,NA,-0.01355952684381434,0.022027300046576048,NA,NA,NA
1981-06-11,0.04272226785667477,NA,NA,NA,NA,-0.003419025178795776,0.04473590634139146,NA,NA,NA
1981-06-12,-0.011471693585278553,NA,NA,NA,NA,-0.006872879287762035,0.012422507498557334,NA,NA,NA
1981-06-15,-0.003853329814507589,NA,NA,NA,NA,0.02721256352488466,0.008196759040913104,NA,NA,NA
1981-06-16,-0.01949256888691031,NA,NA,NA,NA,-0.006734032181344052,0.0040733213557788694,NA,NA,NA
1981-06-17,-0.015872333219286494,NA,NA,NA,NA,-0.020478531343540607,-0.008163302542399276,NA,NA,NA
1981-06-18,-0.0040077623133676354,NA,NA,NA,NA,0,-0.024897526514963353,NA,NA,NA
1981-06-19,-0.02851329676745884,NA,NA,NA,NA,0.01709465030842905,-0.004210528228291377,NA,NA,NA
1981-06-22,-0.03790438932164797,NA,NA,NA,NA,0.020134904084489036,-0.01702166996743193,NA,NA,NA
1981-06-23,0.017020649120805142,NA,NA,NA,NA,0.022989305600136567,0.002143563494176437,NA,NA,NA
1981-06-24,-0.025640859454472587,NA,NA,NA,NA,-0.016366766243105402,0.006403488208380548,NA,NA,NA
1981-06-25,0.021412779657053793,NA,NA,NA,NA,-0.013289229292982707,-0.008547051702556985,NA,NA,NA
1981-06-26,-0.012792569323386349,NA,NA,NA,NA,-0.030562864456966543,-0.012959131039221639,NA,NA,NA
1981-06-29,-0.03493586369970547,NA,NA,NA,NA,-0.024433799188897765,0.006500499442046781,NA,NA,NA
1981-06-30,-0.0785657303731262,NA,NA,NA,NA,-0.010657520622372352,-0.0021621024171358805,NA,NA,NA
1981-07-01,-0.00966132539817055,NA,NA,NA,NA,-0.010771865935006342,0,NA,NA,NA
1981-07-02,0,NA,NA,NA,NA,-0.02559577823586856,-0.006514732969244097,NA,NA,NA
1981-07-06,-0.034569202088732265,NA,NA,NA,NA,-0.01869189150274775,-0.03774035060728176,NA,NA,NA
1981-07-07,0.009999456118101158,NA,NA,NA,NA,0.01869189150274775,-0.020572071404585834,NA,NA,NA
1981-07-08,0.03902695507763587,NA,NA,NA,NA,-0.0074349784875180625,0.01603692068181095,NA,NA,NA
1981-07-09,-0.07963908737259962,NA,NA,NA,NA,-0.015037877364540542,0.026907426853953975,NA,NA,NA
1981-07-10,-0.08091122894304048,NA,NA,NA,NA,-0.015267472130788384,-0.0111235141252366,NA,NA,NA
1981-07-13,0.022231655361597102,NA,NA,NA,NA,0.003839021517863639,-0.022625376020367405,NA,NA,NA
1981-07-14,0.043014483069474974,NA,NA,NA,NA,-0.011561067611774,-0.023149283732463388,NA,NA,NA
1981-07-15,0.02597379355774576,NA,NA,NA,NA,0,0.02085827246834704,NA,NA,NA
1981-07-16,0.02531619977839661,NA,NA,NA,NA,0.019194690602125197,-0.011534204395802217,NA,NA,NA
1981-07-17,0.03439930574618444,NA,NA,NA,NA,0.011342033257956463,0.002317558465190217,NA,NA,NA
1981-07-20,-0.0700242085703584,NA,NA,NA,NA,-0.026667999977944667,-0.023420250511416274,NA,NA,NA
1981-07-21,-0.005194478362817723,NA,NA,NA,NA,-0.023438567111839226,-0.009523871715115373,NA,NA,NA
1981-07-22,-0.059004270790048,NA,NA,NA,NA,-0.04445201553522882,0,NA,NA,NA
1981-07-23,0.02725767999731854,NA,NA,NA,NA,0.04445201553522882,0.0023894204916707906,NA,NA,NA
1981-07-24,0.03174659079272946,NA,NA,NA,NA,0.027291889323612595,0.016568473844627896,NA,NA,NA
1981-07-27,0.04081938118699169,NA,NA,NA,NA,0.0228146777661713,0.01398622789023296,NA,NA,NA
1981-07-28,-0.035624902824173965,NA,NA,NA,NA,-0.015151805020602205,-0.01398622789023296,NA,NA,NA
1981-07-29,-0.015665090511968405,NA,NA,NA,NA,-0.003823851227705455,0.004683844573714069,NA,NA,NA
1981-07-30,0.03617731065376395,NA,NA,NA,NA,0.011428450612924745,-0.004683844573714069,NA,NA,NA
1981-07-31,0.01511268268237842,NA,NA,NA,NA,0.01876251437371035,0.004683844573714069,NA,NA,NA
1981-08-03,-0.010049702317537879,NA,NA,NA,NA,-0.0037246370091698067,-0.018868465078749175,NA,NA,NA
1981-08-04,0.015036931788327657,NA,NA,NA,NA,-0.0074906717291576275,-0.031441559320251944,NA,NA,NA
1981-08-05,0.02941207627539466,NA,NA,NA,NA,-0.0037662412860720584,0.021872118194210977,NA,NA,NA
1981-08-06,-0.024449595884103115,NA,NA,NA,NA,-0.003780964349310856,0.009569441126040967,NA,NA,NA
1981-08-07,0,NA,NA,NA,NA,-0.003794827622573549,0.007117396644243268,NA,NA,NA
1981-08-10,0,NA,NA,NA,NA,-0.0038097717626457417,0.0023613376067967984,NA,NA,NA
1981-08-11,-0.030151137178781706,NA,NA,NA,NA,-0.003823851227705455,0.023311055392227775,NA,NA,NA
1981-08-12,-0.020617953870291306,NA,NA,NA,NA,-0.007692343729637008,0.013730179238378604,NA,NA,NA
1981-08-13,-0.03174659079272946,NA,NA,NA,NA,-0.0155645126649675,0.004535150722774883,NA,NA,NA
1981-08-14,-0.016259415288323087,NA,NA,NA,NA,-0.003929529120250352,0.009009061176665778,NA,NA,NA
1981-08-17,-0.03334422094792755,NA,NA,NA,NA,-0.032002731086173686,-0.029581132581251612,NA,NA,NA
1981-08-18,-0.022856733546160246,NA,NA,NA,NA,0.008097210232619334,-0.016298427694800388,NA,NA,NA
1981-08-19,-0.011627311090073533,NA,NA,NA,NA,0.023905520853554352,-0.007067223860791838,NA,NA,NA
1981-08-20,0.011627311090073533,NA,NA,NA,NA,0.01562531790308086,0.011751068434505907,NA,NA,NA
1981-08-21,-0.07188259719579859,NA,NA,NA,NA,-0.02750639080978634,-0.004683844573714069,NA,NA,NA
1981-08-24,-0.06413197303688678,NA,NA,NA,NA,-0.028284968818629186,-0.023754061631076073,NA,NA,NA
1981-08-25,0.02615531009437566,NA,NA,NA,NA,0.02028492819958516,-0.01941806549511149,NA,NA,NA
1981-08-26,-0.019555016444843254,NA,NA,NA,NA,0,0.002447913035160898,NA,NA,NA
1981-08-27,0.006557015267220745,NA,NA,NA,NA,-0.028515427336100685,0.0024420670940381584,NA,NA,NA
1981-08-28,0.05097466412013363,NA,NA,NA,NA,-0.008298802814695083,0.014528085365912435,NA,NA,NA
1981-08-31,0,NA,NA,NA,NA,-0.004175103628089594,-0.007237725132228423,NA,NA,NA
1981-09-01,0.06025528610572506,NA,NA,NA,NA,-0.00840340853661281,-0.007290360233684012,NA,NA,NA
1981-09-02,0.01739065862052991,NA,NA,NA,NA,0.01673678787349686,0,NA,NA,NA
1981-09-03,-0.05310645477927478,NA,NA,NA,NA,-0.02096539402517561,-0.04489540928071256,NA,NA,NA
1981-09-04,-0.01219447354124803,NA,NA,NA,NA,-0.017094433359300165,-0.007682419326625167,NA,NA,NA
1981-09-08,-0.03115308034334463,NA,NA,NA,NA,-0.017391742711869163,-0.015544338127653434,NA,NA,NA
1981-09-09,0,NA,NA,NA,NA,0.017391742711869163,-0.018445897912854115,NA,NA,NA
1981-09-10,0.006308741203504553,NA,NA,NA,NA,0.03390155167568132,0.03141616514103385,NA,NA,NA
1981-09-11,-0.012657535440491419,NA,NA,NA,NA,0.04481427076983979,0.04040949975463515,NA,NA,NA
1981-09-14,-0.032374821212755034,NA,NA,NA,NA,-0.008000040619044024,-0.009950321496731807,NA,NA,NA
1981-09-15,-0.02666665390326095,NA,NA,NA,NA,0.008000040619044024,-0.005012537074800427,NA,NA,NA
1981-09-16,-0.020477278777084162,NA,NA,NA,NA,0,0.002509476894277052,NA,NA,NA
1981-09-17,-0.02797209904423159,NA,NA,NA,NA,-0.01202444794684887,-0.017699627851281097,NA,NA,NA
1981-09-18,0.00706671971504802,NA,NA,NA,NA,-0.02036703944998275,0.020202688031804472,NA,NA,NA
1981-09-21,0.007017131409259303,NA,NA,NA,NA,0.03239148739683162,0.029558905785234124,NA,NA,NA
1981-09-22,-0.05756613879567274,NA,NA,NA,NA,-0.0039922762495846476,-0.019608584288502318,NA,NA,NA
1981-09-23,-0.02247134743926349,NA,NA,NA,NA,-0.008032171697264223,0,NA,NA,NA
1981-09-24,-0.007604081228677284,NA,NA,NA,NA,-0.004040150427726763,-0.012453381677255182,NA,NA,NA
1981-09-25,-0.13900439455120228,NA,NA,NA,NA,0.016064598374575634,0,NA,NA,NA
1981-09-28,0.008733133209791522,NA,NA,NA,NA,0.058043114669868,-0.015151789523845327,NA,NA,NA
1981-09-29,0.05085532645819324,NA,NA,NA,NA,0,0.00507614781396537,NA,NA,NA
1981-09-30,0.008230013563025107,NA,NA,NA,NA,-0.007547205635382914,0,NA,NA,NA
1981-10-01,0,NA,NA,NA,NA,0.022472855852058604,0.02252902338713514,NA,NA,NA
1981-10-02,0.0787900025488697,NA,NA,NA,NA,-0.003710341478348256,0.02445120369886178,NA,NA,NA
1981-10-05,0.029850966720494476,NA,NA,NA,NA,-0.022557341996283897,0.009615448714004327,NA,NA,NA
1981-10-06,-0.007379619281230987,NA,NA,NA,NA,-0.011472644508214835,-0.002395272995755704,NA,NA,NA
1981-10-07,0.05756613879567274,NA,NA,NA,NA,0.03774032798284699,0.01664728107805935,NA,NA,NA
1981-10-08,0.03436552669700843,NA,NA,NA,NA,0.0363676441708749,0.032485422577933853,NA,NA,NA
1981-10-09,0.006733625867503257,NA,NA,NA,NA,-0.021661496781179457,0.018100023952113187,NA,NA,NA
1981-10-12,0.03301598041234666,NA,NA,NA,NA,0,-0.0022446070030150977,NA,NA,NA
1981-10-13,0,NA,NA,NA,NA,-0.0073260400920728275,0.01339304361412319,NA,NA,NA
1981-10-14,-0.060226885056934076,NA,NA,NA,NA,-0.01855316819540198,-0.015642821835839982,NA,NA,NA
1981-10-15,0.020477278777084162,NA,NA,NA,NA,0.02587920828747481,-0.004514675951933889,NA,NA,NA
1981-10-16,-0.013604822730780342,NA,NA,NA,NA,-0.0073260400920728275,-0.009090962775447409,NA,NA,NA
1981-10-19,0.0203384485982836,NA,NA,NA,NA,0.028987536873252284,-0.0045766625030938535,NA,NA,NA
1981-10-20,0.05230784924851273,NA,NA,NA,NA,0.02817087696669629,-0.004597704682612225,NA,NA,NA
1981-10-21,0,NA,NA,NA,NA,-0.02817087696669629,-0.011587666508150463,NA,NA,NA
1981-10-22,-0.006389359100345882,NA,NA,NA,NA,0.04538322427782793,-0.007017502630082273,NA,NA,NA
1981-10-23,-0.025985462112409152,NA,NA,NA,NA,-0.031198589285871492,0.004683844573714069,NA,NA,NA
1981-10-26,0,NA,NA,NA,NA,0,0.009302383316518892,NA,NA,NA
1981-10-27,0.019555016444843254,NA,NA,NA,NA,0.007017572658646554,0.009216645930612,NA,NA,NA
1981-10-28,0.03174653058193089,NA,NA,NA,NA,0.0034906279362593162,0.009132474555766379,NA,NA,NA
1981-10-29,-0.012577931577032242,NA,NA,NA,NA,0,0,NA,NA,NA
1981-10-30,0.012577931577032242,NA,NA,NA,NA,0.013841048346627915,0.015783912728717375,NA,NA,NA
1981-11-02,0,NA,NA,NA,NA,0.020408867188152047,0.004464288554763218,NA,NA,NA
1981-11-03,-0.012577931577032242,NA,NA,NA,NA,0,0,NA,NA,NA
1981-11-04,-0.025640663073152936,NA,NA,NA,NA,-0.01015258695221033,-0.004464288554763218,NA,NA,NA
1981-11-05,-0.07411513297685834,NA,NA,NA,NA,-0.0068259650703997865,0.013333517268861339,NA,NA,NA
1981-11-06,0.0069682341949790505,NA,NA,NA,NA,-0.020761991448429162,0.015334407276811124,NA,NA,NA
1981-11-09,0.013792469771249039,NA,NA,NA,NA,-0.007017572658646554,0.008658053635168805,NA,NA,NA
1981-11-10,0.00682554758715348,NA,NA,NA,NA,-0.010619341069479149,0.014973468898663356,NA,NA,NA
1981-11-11,0.026845635397355405,NA,NA,NA,NA,0.0035521738463866193,0,NA,NA,NA
1981-11-12,0.03258575576194156,NA,NA,NA,NA,0,-0.021460029880457032,NA,NA,NA
1981-11-13,-0.07312939479275427,NA,NA,NA,NA,-0.007117467768863905,-0.02860484195755486,NA,NA,NA
1981-11-16,-0.013888247919924268,NA,NA,NA,NA,-0.025317573552082973,-0.01574828043752685,NA,NA,NA
1981-11-17,0.02076070396622809,NA,NA,NA,NA,0.03243504132094688,-0.011402682088449634,NA,NA,NA
1981-11-18,0.033671182984508885,NA,NA,NA,NA,0,-0.006904446126044572,NA,NA,NA
1981-11-19,0,NA,NA,NA,NA,-0.017889333703870247,-0.006952574709906845,NA,NA,NA
1981-11-20,0.006600293649532407,NA,NA,NA,NA,0.010771865935006342,0.013857020835951417,NA,NA,NA
1981-11-23,-0.04714393268034511,NA,NA,NA,NA,0.02120220765060299,0,NA,NA,NA
1981-11-24,-0.006920013724945218,NA,NA,NA,NA,0.020761991448429162,0.009132474555766379,NA,NA,NA
1981-11-25,0.02061801735840252,NA,NA,NA,NA,0.003419025178795776,0.022472834033876232,NA,NA,NA
1981-11-27,0.026845635397355405,NA,NA,NA,NA,0.0034069398916040106,-0.006688921305158857,NA,NA,NA
1981-11-30,-0.013332734386225287,NA,NA,NA,NA,0.026847250036188042,-0.004484307832291812,NA,NA,NA
1981-12-01,0,NA,NA,NA,NA,-0.00998322993738332,-0.004504507464397456,NA,NA,NA
1981-12-02,0.006688587254311873,NA,NA,NA,NA,-0.02712030033474644,-0.025144217918406486,NA,NA,NA
1981-12-03,-0.01342221312181513,NA,NA,NA,NA,-0.0034425641222201042,0,NA,NA,NA
1981-12-04,0.02666665390326095,NA,NA,NA,NA,0.0034425641222201042,0.01834912048637838,NA,NA,NA
1981-12-07,0.006557015267220745,NA,NA,NA,NA,0,-0.011428622469392025,NA,NA,NA
1981-12-08,-0.019801456048666566,NA,NA,NA,NA,-0.006896577537044979,-0.006920498016986354,NA,NA,NA
1981-12-09,0.006644147131913414,NA,NA,NA,NA,-0.0034664294297489517,0,NA,NA,NA
1981-12-10,0,NA,NA,NA,NA,0,-0.002317558465190217,NA,NA,NA
1981-12-11,-0.006644147131913414,NA,NA,NA,NA,0.006920442844573826,-0.0023228164401492,NA,NA,NA
